Date,Product ID,Product Name,Category,Unit,Movement Type,Quantity,Stock Level,Reorder Point,Max Stock,Supplier,Alert
2024-08-26,P002,Phosphate Brut,Matière Première,Tonne,Sortie,69,1430,200,2000,,Normal
2024-08-27,P002,Phosphate Brut,Matière Première,Tonne,Entrée,210,1640,200,2000,ChimTech Maroc,Normal
2024-08-27,P002,Phosphate Brut,Matière Première,Tonne,Sortie,33,1607,200,2000,,Normal
2024-08-28,P002,Phosphate Brut,Matière Première,Tonne,Entrée,557,2000,200,2000,OCP Logistique,Normal
2024-08-28,P002,Phosphate Brut,Matière Première,Tonne,Sortie,61,1939,200,2000,,Normal
2024-08-29,P002,Phosphate Brut,Matière Première,Tonne,Entrée,299,2000,200,2000,Maghreb Chimie,Normal
2024-08-29,P002,Phosphate Brut,Matière Première,Tonne,Sortie,118,1882,200,2000,,Normal
2024-08-30,P002,Phosphate Brut,Matière Première,Tonne,Sortie,54,1828,200,2000,,Normal
2024-08-31,P002,Phosphate Brut,Matière Première,Tonne,Entrée,155,1983,200,2000,IndustroPro,Normal
2024-08-31,P002,Phosphate Brut,Matière Première,Tonne,Sortie,51,1932,200,2000,,Normal
2024-09-01,P002,Phosphate Brut,Matière Première,Tonne,Sortie,136,1796,200,2000,,Normal
2024-09-02,P002,Phosphate Brut,Matière Première,Tonne,Entrée,126,1922,200,2000,Atlas Équipements,Normal
2024-09-02,P002,Phosphate Brut,Matière Première,Tonne,Sortie,116,1806,200,2000,,Normal
2024-09-03,P002,Phosphate Brut,Matière Première,Tonne,Sortie,86,1720,200,2000,,Normal
2024-09-04,P002,Phosphate Brut,Matière Première,Tonne,Entrée,464,2000,200,2000,Atlas Équipements,Normal
2024-09-04,P002,Phosphate Brut,Matière Première,Tonne,Sortie,111,1889,200,2000,,Normal
2024-09-05,P002,Phosphate Brut,Matière Première,Tonne,Sortie,60,1829,200,2000,,Normal
2024-09-06,P002,Phosphate Brut,Matière Première,Tonne,Sortie,130,1699,200,2000,,Normal
2024-09-07,P002,Phosphate Brut,Matière Première,Tonne,Sortie,41,1658,200,2000,,Normal
2024-09-08,P002,Phosphate Brut,Matière Première,Tonne,Sortie,100,1558,200,2000,,Normal
2024-09-09,P002,Phosphate Brut,Matière Première,Tonne,Sortie,80,1478,200,2000,,Normal
2024-09-10,P002,Phosphate Brut,Matière Première,Tonne,Sortie,54,1424,200,2000,,Normal
2024-09-11,P002,Phosphate Brut,Matière Première,Tonne,Sortie,152,1272,200,2000,,Normal
2024-09-12,P002,Phosphate Brut,Matière Première,Tonne,Entrée,452,1724,200,2000,Maghreb Chimie,Normal
2024-09-12,P002,Phosphate Brut,Matière Première,Tonne,Sortie,136,1588,200,2000,,Normal
2024-09-13,P002,Phosphate Brut,Matière Première,Tonne,Sortie,87,1501,200,2000,,Normal
2024-09-14,P002,Phosphate Brut,Matière Première,Tonne,Entrée,159,1660,200,2000,IndustroPro,Normal
2024-09-14,P002,Phosphate Brut,Matière Première,Tonne,Sortie,77,1583,200,2000,,Normal
2024-09-15,P002,Phosphate Brut,Matière Première,Tonne,Entrée,533,2000,200,2000,Maghreb Chimie,Normal
2024-09-15,P002,Phosphate Brut,Matière Première,Tonne,Sortie,79,1921,200,2000,,Normal
2024-09-16,P002,Phosphate Brut,Matière Première,Tonne,Sortie,158,1763,200,2000,,Normal
2024-09-17,P002,Phosphate Brut,Matière Première,Tonne,Sortie,23,1740,200,2000,,Normal
2024-09-18,P002,Phosphate Brut,Matière Première,Tonne,Sortie,29,1711,200,2000,,Normal
2024-09-19,P002,Phosphate Brut,Matière Première,Tonne,Sortie,25,1686,200,2000,,Normal
2024-09-20,P002,Phosphate Brut,Matière Première,Tonne,Entrée,266,1952,200,2000,OCP Logistique,Normal
2024-09-20,P002,Phosphate Brut,Matière Première,Tonne,Sortie,41,1911,200,2000,,Normal
2024-09-21,P002,Phosphate Brut,Matière Première,Tonne,Sortie,108,1803,200,2000,,Normal
2024-09-22,P002,Phosphate Brut,Matière Première,Tonne,Entrée,193,1996,200,2000,OCP Logistique,Normal
2024-09-22,P002,Phosphate Brut,Matière Première,Tonne,Sortie,55,1941,200,2000,,Normal
2024-09-23,P002,Phosphate Brut,Matière Première,Tonne,Entrée,227,2000,200,2000,OCP Logistique,Normal
2024-09-23,P002,Phosphate Brut,Matière Première,Tonne,Sortie,92,1908,200,2000,,Normal
2024-09-24,P002,Phosphate Brut,Matière Première,Tonne,Entrée,551,2000,200,2000,Atlas Équipements,Normal
2024-09-24,P002,Phosphate Brut,Matière Première,Tonne,Sortie,73,1927,200,2000,,Normal
2024-09-25,P002,Phosphate Brut,Matière Première,Tonne,Sortie,104,1823,200,2000,,Normal
2024-09-26,P002,Phosphate Brut,Matière Première,Tonne,Entrée,193,2000,200,2000,Maghreb Chimie,Normal
2024-09-26,P002,Phosphate Brut,Matière Première,Tonne,Sortie,133,1867,200,2000,,Normal
2024-09-27,P002,Phosphate Brut,Matière Première,Tonne,Sortie,89,1778,200,2000,,Normal
2024-09-28,P002,Phosphate Brut,Matière Première,Tonne,Sortie,36,1742,200,2000,,Normal
2024-09-29,P002,Phosphate Brut,Matière Première,Tonne,Sortie,100,1642,200,2000,,Normal
2024-09-30,P002,Phosphate Brut,Matière Première,Tonne,Entrée,117,1759,200,2000,OCP Logistique,Normal
2024-09-30,P002,Phosphate Brut,Matière Première,Tonne,Sortie,144,1615,200,2000,,Normal
2024-10-01,P002,Phosphate Brut,Matière Première,Tonne,Sortie,34,1581,200,2000,,Normal
2024-10-02,P002,Phosphate Brut,Matière Première,Tonne,Sortie,139,1442,200,2000,,Normal
2024-10-03,P002,Phosphate Brut,Matière Première,Tonne,Entrée,364,1806,200,2000,Maghreb Chimie,Normal
2024-10-03,P002,Phosphate Brut,Matière Première,Tonne,Sortie,42,1764,200,2000,,Normal
2024-10-04,P002,Phosphate Brut,Matière Première,Tonne,Sortie,79,1685,200,2000,,Normal
2024-10-05,P002,Phosphate Brut,Matière Première,Tonne,Sortie,36,1649,200,2000,,Normal
2024-10-06,P002,Phosphate Brut,Matière Première,Tonne,Sortie,130,1519,200,2000,,Normal
2024-10-07,P002,Phosphate Brut,Matière Première,Tonne,Entrée,220,1739,200,2000,OCP Logistique,Normal
2024-10-07,P002,Phosphate Brut,Matière Première,Tonne,Sortie,132,1607,200,2000,,Normal
2024-10-08,P002,Phosphate Brut,Matière Première,Tonne,Sortie,81,1526,200,2000,,Normal
2024-10-09,P002,Phosphate Brut,Matière Première,Tonne,Sortie,68,1458,200,2000,,Normal
2024-10-10,P002,Phosphate Brut,Matière Première,Tonne,Entrée,109,1567,200,2000,ChimTech Maroc,Normal
2024-10-10,P002,Phosphate Brut,Matière Première,Tonne,Sortie,50,1517,200,2000,,Normal
2024-10-11,P002,Phosphate Brut,Matière Première,Tonne,Entrée,591,2000,200,2000,Atlas Équipements,Normal
2024-10-11,P002,Phosphate Brut,Matière Première,Tonne,Sortie,32,1968,200,2000,,Normal
2024-10-12,P002,Phosphate Brut,Matière Première,Tonne,Sortie,160,1808,200,2000,,Normal
2024-10-13,P002,Phosphate Brut,Matière Première,Tonne,Sortie,68,1740,200,2000,,Normal
2024-10-14,P002,Phosphate Brut,Matière Première,Tonne,Entrée,522,2000,200,2000,OCP Logistique,Normal
2024-10-14,P002,Phosphate Brut,Matière Première,Tonne,Sortie,47,1953,200,2000,,Normal
2024-10-15,P002,Phosphate Brut,Matière Première,Tonne,Entrée,535,2000,200,2000,Atlas Équipements,Normal
2024-10-15,P002,Phosphate Brut,Matière Première,Tonne,Sortie,114,1886,200,2000,,Normal
2024-10-16,P002,Phosphate Brut,Matière Première,Tonne,Sortie,109,1777,200,2000,,Normal
2024-10-17,P002,Phosphate Brut,Matière Première,Tonne,Entrée,210,1987,200,2000,OCP Logistique,Normal
2024-10-17,P002,Phosphate Brut,Matière Première,Tonne,Sortie,145,1842,200,2000,,Normal
2024-10-18,P002,Phosphate Brut,Matière Première,Tonne,Sortie,75,1767,200,2000,,Normal
2024-10-19,P002,Phosphate Brut,Matière Première,Tonne,Entrée,191,1958,200,2000,Atlas Équipements,Normal
2024-10-19,P002,Phosphate Brut,Matière Première,Tonne,Sortie,114,1844,200,2000,,Normal
2024-10-20,P002,Phosphate Brut,Matière Première,Tonne,Sortie,69,1775,200,2000,,Normal
2024-10-21,P002,Phosphate Brut,Matière Première,Tonne,Entrée,215,1990,200,2000,Maghreb Chimie,Normal
2024-10-21,P002,Phosphate Brut,Matière Première,Tonne,Sortie,78,1912,200,2000,,Normal
2024-10-22,P002,Phosphate Brut,Matière Première,Tonne,Entrée,414,2000,200,2000,Atlas Équipements,Normal
2024-10-22,P002,Phosphate Brut,Matière Première,Tonne,Sortie,43,1957,200,2000,,Normal
2024-10-23,P002,Phosphate Brut,Matière Première,Tonne,Sortie,159,1798,200,2000,,Normal
2024-10-24,P002,Phosphate Brut,Matière Première,Tonne,Sortie,78,1720,200,2000,,Normal
2024-10-25,P002,Phosphate Brut,Matière Première,Tonne,Sortie,31,1689,200,2000,,Normal
2024-10-26,P002,Phosphate Brut,Matière Première,Tonne,Sortie,20,1669,200,2000,,Normal
2024-10-27,P002,Phosphate Brut,Matière Première,Tonne,Entrée,559,2000,200,2000,Maghreb Chimie,Normal
2024-10-27,P002,Phosphate Brut,Matière Première,Tonne,Sortie,54,1946,200,2000,,Normal
2024-10-28,P002,Phosphate Brut,Matière Première,Tonne,Sortie,46,1900,200,2000,,Normal
2024-10-29,P002,Phosphate Brut,Matière Première,Tonne,Entrée,536,2000,200,2000,Atlas Équipements,Normal
2024-10-29,P002,Phosphate Brut,Matière Première,Tonne,Sortie,90,1910,200,2000,,Normal
2024-10-30,P002,Phosphate Brut,Matière Première,Tonne,Sortie,39,1871,200,2000,,Normal
2024-10-31,P002,Phosphate Brut,Matière Première,Tonne,Sortie,92,1779,200,2000,,Normal
2024-11-01,P002,Phosphate Brut,Matière Première,Tonne,Sortie,129,1650,200,2000,,Normal
2024-11-02,P002,Phosphate Brut,Matière Première,Tonne,Sortie,106,1544,200,2000,,Normal
2024-11-03,P002,Phosphate Brut,Matière Première,Tonne,Entrée,585,2000,200,2000,OCP Logistique,Normal
2024-11-03,P002,Phosphate Brut,Matière Première,Tonne,Sortie,101,1899,200,2000,,Normal
2024-11-04,P002,Phosphate Brut,Matière Première,Tonne,Sortie,90,1809,200,2000,,Normal
2024-11-05,P002,Phosphate Brut,Matière Première,Tonne,Sortie,118,1691,200,2000,,Normal
2024-11-06,P002,Phosphate Brut,Matière Première,Tonne,Entrée,110,1801,200,2000,ChimTech Maroc,Normal
2024-11-06,P002,Phosphate Brut,Matière Première,Tonne,Sortie,92,1709,200,2000,,Normal
2024-11-07,P002,Phosphate Brut,Matière Première,Tonne,Sortie,140,1569,200,2000,,Normal
2024-11-08,P002,Phosphate Brut,Matière Première,Tonne,Sortie,140,1429,200,2000,,Normal
2024-11-09,P002,Phosphate Brut,Matière Première,Tonne,Sortie,59,1370,200,2000,,Normal
2024-11-10,P002,Phosphate Brut,Matière Première,Tonne,Entrée,403,1773,200,2000,OCP Logistique,Normal
2024-11-10,P002,Phosphate Brut,Matière Première,Tonne,Sortie,101,1672,200,2000,,Normal
2024-11-11,P002,Phosphate Brut,Matière Première,Tonne,Sortie,159,1513,200,2000,,Normal
2024-11-12,P002,Phosphate Brut,Matière Première,Tonne,Sortie,31,1482,200,2000,,Normal
2024-11-13,P002,Phosphate Brut,Matière Première,Tonne,Sortie,74,1408,200,2000,,Normal
2024-11-14,P002,Phosphate Brut,Matière Première,Tonne,Sortie,48,1360,200,2000,,Normal
2024-11-15,P002,Phosphate Brut,Matière Première,Tonne,Entrée,514,1874,200,2000,IndustroPro,Normal
2024-11-15,P002,Phosphate Brut,Matière Première,Tonne,Sortie,76,1798,200,2000,,Normal
2024-11-16,P002,Phosphate Brut,Matière Première,Tonne,Sortie,94,1704,200,2000,,Normal
2024-11-17,P002,Phosphate Brut,Matière Première,Tonne,Sortie,141,1563,200,2000,,Normal
2024-11-18,P002,Phosphate Brut,Matière Première,Tonne,Sortie,116,1447,200,2000,,Normal
2024-11-19,P002,Phosphate Brut,Matière Première,Tonne,Sortie,80,1367,200,2000,,Normal
2024-11-20,P002,Phosphate Brut,Matière Première,Tonne,Sortie,120,1247,200,2000,,Normal
2024-11-21,P002,Phosphate Brut,Matière Première,Tonne,Entrée,194,1441,200,2000,OCP Logistique,Normal
2024-11-21,P002,Phosphate Brut,Matière Première,Tonne,Sortie,140,1301,200,2000,,Normal
2024-11-22,P002,Phosphate Brut,Matière Première,Tonne,Sortie,98,1203,200,2000,,Normal
2024-11-23,P002,Phosphate Brut,Matière Première,Tonne,Sortie,147,1056,200,2000,,Normal
2024-11-24,P002,Phosphate Brut,Matière Première,Tonne,Sortie,115,941,200,2000,,Normal
2024-11-25,P002,Phosphate Brut,Matière Première,Tonne,Sortie,155,786,200,2000,,Normal
2024-11-26,P002,Phosphate Brut,Matière Première,Tonne,Sortie,58,728,200,2000,,Normal
2024-11-27,P002,Phosphate Brut,Matière Première,Tonne,Sortie,116,612,200,2000,,Normal
2024-11-28,P002,Phosphate Brut,Matière Première,Tonne,Entrée,149,761,200,2000,OCP Logistique,Normal
2024-11-28,P002,Phosphate Brut,Matière Première,Tonne,Sortie,28,733,200,2000,,Normal
2024-11-29,P002,Phosphate Brut,Matière Première,Tonne,Sortie,146,587,200,2000,,Normal
2024-11-30,P002,Phosphate Brut,Matière Première,Tonne,Sortie,32,555,200,2000,,Normal
2024-12-01,P002,Phosphate Brut,Matière Première,Tonne,Sortie,131,424,200,2000,,Normal
2024-12-02,P002,Phosphate Brut,Matière Première,Tonne,Entrée,211,635,200,2000,Atlas Équipements,Normal
2024-12-02,P002,Phosphate Brut,Matière Première,Tonne,Sortie,53,582,200,2000,,Normal
2024-12-03,P002,Phosphate Brut,Matière Première,Tonne,Sortie,133,449,200,2000,,Normal
2024-12-04,P002,Phosphate Brut,Matière Première,Tonne,Sortie,142,307,200,2000,,Normal
2024-12-05,P002,Phosphate Brut,Matière Première,Tonne,Sortie,133,174,200,2000,,Rupture
2024-12-06,P002,Phosphate Brut,Matière Première,Tonne,Entrée,123,297,200,2000,Maghreb Chimie,Normal
2024-12-06,P002,Phosphate Brut,Matière Première,Tonne,Sortie,135,162,200,2000,,Rupture
2024-12-07,P002,Phosphate Brut,Matière Première,Tonne,Sortie,115,47,200,2000,,Rupture
2024-12-08,P002,Phosphate Brut,Matière Première,Tonne,Entrée,506,553,200,2000,OCP Logistique,Normal
2024-12-08,P002,Phosphate Brut,Matière Première,Tonne,Sortie,145,408,200,2000,,Normal
2024-12-09,P002,Phosphate Brut,Matière Première,Tonne,Entrée,465,873,200,2000,IndustroPro,Normal
2024-12-09,P002,Phosphate Brut,Matière Première,Tonne,Sortie,126,747,200,2000,,Normal
2024-12-10,P002,Phosphate Brut,Matière Première,Tonne,Sortie,153,594,200,2000,,Normal
2024-12-11,P002,Phosphate Brut,Matière Première,Tonne,Sortie,157,437,200,2000,,Normal
2024-12-12,P002,Phosphate Brut,Matière Première,Tonne,Sortie,34,403,200,2000,,Normal
2024-12-13,P002,Phosphate Brut,Matière Première,Tonne,Sortie,61,342,200,2000,,Normal
2024-12-14,P002,Phosphate Brut,Matière Première,Tonne,Entrée,310,652,200,2000,IndustroPro,Normal
2024-12-14,P002,Phosphate Brut,Matière Première,Tonne,Sortie,145,507,200,2000,,Normal
2024-12-15,P002,Phosphate Brut,Matière Première,Tonne,Entrée,568,1075,200,2000,Atlas Équipements,Normal
2024-12-15,P002,Phosphate Brut,Matière Première,Tonne,Sortie,84,991,200,2000,,Normal
2024-12-16,P002,Phosphate Brut,Matière Première,Tonne,Sortie,103,888,200,2000,,Normal
2024-12-17,P002,Phosphate Brut,Matière Première,Tonne,Entrée,201,1089,200,2000,OCP Logistique,Normal
2024-12-17,P002,Phosphate Brut,Matière Première,Tonne,Sortie,43,1046,200,2000,,Normal
2024-12-18,P002,Phosphate Brut,Matière Première,Tonne,Sortie,28,1018,200,2000,,Normal
2024-12-19,P002,Phosphate Brut,Matière Première,Tonne,Sortie,136,882,200,2000,,Normal
2024-12-20,P002,Phosphate Brut,Matière Première,Tonne,Entrée,557,1439,200,2000,Maghreb Chimie,Normal
2024-12-20,P002,Phosphate Brut,Matière Première,Tonne,Sortie,127,1312,200,2000,,Normal
2024-12-21,P002,Phosphate Brut,Matière Première,Tonne,Sortie,82,1230,200,2000,,Normal
2024-12-22,P002,Phosphate Brut,Matière Première,Tonne,Sortie,120,1110,200,2000,,Normal
2024-12-23,P002,Phosphate Brut,Matière Première,Tonne,Sortie,91,1019,200,2000,,Normal
2024-12-24,P002,Phosphate Brut,Matière Première,Tonne,Entrée,416,1435,200,2000,IndustroPro,Normal
2024-12-24,P002,Phosphate Brut,Matière Première,Tonne,Sortie,158,1277,200,2000,,Normal
2024-12-25,P002,Phosphate Brut,Matière Première,Tonne,Sortie,48,1229,200,2000,,Normal
2024-12-26,P002,Phosphate Brut,Matière Première,Tonne,Sortie,94,1135,200,2000,,Normal
2024-12-27,P002,Phosphate Brut,Matière Première,Tonne,Sortie,29,1106,200,2000,,Normal
2024-12-28,P002,Phosphate Brut,Matière Première,Tonne,Entrée,361,1467,200,2000,Atlas Équipements,Normal
2024-12-28,P002,Phosphate Brut,Matière Première,Tonne,Sortie,47,1420,200,2000,,Normal
2024-12-29,P002,Phosphate Brut,Matière Première,Tonne,Sortie,36,1384,200,2000,,Normal
2024-12-30,P002,Phosphate Brut,Matière Première,Tonne,Sortie,39,1345,200,2000,,Normal
2024-12-31,P002,Phosphate Brut,Matière Première,Tonne,Entrée,321,1666,200,2000,OCP Logistique,Normal
2024-12-31,P002,Phosphate Brut,Matière Première,Tonne,Sortie,45,1621,200,2000,,Normal
2023-01-01,P003,Ammoniac,Chimique,Tonne,Sortie,5,123,30,300,,Normal
2023-01-02,P003,Ammoniac,Chimique,Tonne,Sortie,10,113,30,300,,Normal
2023-01-03,P003,Ammoniac,Chimique,Tonne,Sortie,6,107,30,300,,Normal
2023-01-04,P003,Ammoniac,Chimique,Tonne,Entrée,81,188,30,300,Atlas Équipements,Normal
2023-01-04,P003,Ammoniac,Chimique,Tonne,Sortie,18,170,30,300,,Normal
2023-01-05,P003,Ammoniac,Chimique,Tonne,Entrée,18,188,30,300,Atlas Équipements,Normal
2023-01-05,P003,Ammoniac,Chimique,Tonne,Sortie,6,182,30,300,,Normal
2023-01-06,P003,Ammoniac,Chimique,Tonne,Sortie,19,163,30,300,,Normal
2023-01-07,P003,Ammoniac,Chimique,Tonne,Sortie,8,155,30,300,,Normal
2023-01-08,P003,Ammoniac,Chimique,Tonne,Sortie,20,135,30,300,,Normal
2023-01-09,P003,Ammoniac,Chimique,Tonne,Entrée,22,157,30,300,OCP Logistique,Normal
2023-01-09,P003,Ammoniac,Chimique,Tonne,Sortie,24,133,30,300,,Normal
2023-01-10,P003,Ammoniac,Chimique,Tonne,Sortie,24,109,30,300,,Normal
2023-01-11,P003,Ammoniac,Chimique,Tonne,Entrée,50,159,30,300,IndustroPro,Normal
2023-01-11,P003,Ammoniac,Chimique,Tonne,Sortie,16,143,30,300,,Normal
2023-01-12,P003,Ammoniac,Chimique,Tonne,Sortie,19,124,30,300,,Normal
2023-01-13,P003,Ammoniac,Chimique,Tonne,Sortie,9,115,30,300,,Normal
2023-01-14,P003,Ammoniac,Chimique,Tonne,Entrée,58,173,30,300,ChimTech Maroc,Normal
2023-01-14,P003,Ammoniac,Chimique,Tonne,Sortie,12,161,30,300,,Normal
2023-01-15,P003,Ammoniac,Chimique,Tonne,Sortie,9,152,30,300,,Normal
2023-01-16,P003,Ammoniac,Chimique,Tonne,Sortie,17,135,30,300,,Normal
2023-01-17,P003,Ammoniac,Chimique,Tonne,Sortie,13,122,30,300,,Normal
2023-01-18,P003,Ammoniac,Chimique,Tonne,Entrée,87,209,30,300,OCP Logistique,Normal
2023-01-18,P003,Ammoniac,Chimique,Tonne,Sortie,15,194,30,300,,Normal
2023-01-19,P003,Ammoniac,Chimique,Tonne,Entrée,77,271,30,300,OCP Logistique,Normal
2023-01-19,P003,Ammoniac,Chimique,Tonne,Sortie,15,256,30,300,,Normal
2023-01-20,P003,Ammoniac,Chimique,Tonne,Sortie,18,238,30,300,,Normal
2023-01-21,P003,Ammoniac,Chimique,Tonne,Entrée,74,300,30,300,OCP Logistique,Normal
2023-01-21,P003,Ammoniac,Chimique,Tonne,Sortie,18,282,30,300,,Normal
2023-01-22,P003,Ammoniac,Chimique,Tonne,Entrée,32,300,30,300,Maghreb Chimie,Normal
2023-01-22,P003,Ammoniac,Chimique,Tonne,Sortie,22,278,30,300,,Normal
2023-01-23,P003,Ammoniac,Chimique,Tonne,Sortie,6,272,30,300,,Normal
2023-01-24,P003,Ammoniac,Chimique,Tonne,Entrée,57,300,30,300,IndustroPro,Normal
2023-01-24,P003,Ammoniac,Chimique,Tonne,Sortie,15,285,30,300,,Normal
2023-01-25,P003,Ammoniac,Chimique,Tonne,Sortie,12,273,30,300,,Normal
2023-01-26,P003,Ammoniac,Chimique,Tonne,Entrée,17,290,30,300,Atlas Équipements,Normal
2023-01-26,P003,Ammoniac,Chimique,Tonne,Sortie,15,275,30,300,,Normal
2023-01-27,P003,Ammoniac,Chimique,Tonne,Entrée,20,295,30,300,Atlas Équipements,Normal
2023-01-27,P003,Ammoniac,Chimique,Tonne,Sortie,17,278,30,300,,Normal
2023-01-28,P003,Ammoniac,Chimique,Tonne,Entrée,53,300,30,300,ChimTech Maroc,Normal
2023-01-28,P003,Ammoniac,Chimique,Tonne,Sortie,8,292,30,300,,Normal
2023-01-29,P003,Ammoniac,Chimique,Tonne,Sortie,21,271,30,300,,Normal
2023-01-30,P003,Ammoniac,Chimique,Tonne,Entrée,45,300,30,300,Atlas Équipements,Normal
2023-01-30,P003,Ammoniac,Chimique,Tonne,Sortie,5,295,30,300,,Normal
2023-01-31,P003,Ammoniac,Chimique,Tonne,Entrée,25,300,30,300,Atlas Équipements,Normal
2023-01-31,P003,Ammoniac,Chimique,Tonne,Sortie,23,277,30,300,,Normal
2023-02-01,P003,Ammoniac,Chimique,Tonne,Sortie,7,270,30,300,,Normal
2023-02-02,P003,Ammoniac,Chimique,Tonne,Entrée,36,300,30,300,Maghreb Chimie,Normal
2023-02-02,P003,Ammoniac,Chimique,Tonne,Sortie,11,289,30,300,,Normal
2023-02-03,P003,Ammoniac,Chimique,Tonne,Sortie,16,273,30,300,,Normal
2023-02-04,P003,Ammoniac,Chimique,Tonne,Sortie,8,265,30,300,,Normal
2023-02-05,P003,Ammoniac,Chimique,Tonne,Sortie,6,259,30,300,,Normal
2023-02-06,P003,Ammoniac,Chimique,Tonne,Entrée,72,300,30,300,Maghreb Chimie,Normal
2023-02-06,P003,Ammoniac,Chimique,Tonne,Sortie,11,289,30,300,,Normal
2023-02-07,P003,Ammoniac,Chimique,Tonne,Entrée,21,300,30,300,OCP Logistique,Normal
2023-02-07,P003,Ammoniac,Chimique,Tonne,Sortie,24,276,30,300,,Normal
2023-02-08,P003,Ammoniac,Chimique,Tonne,Sortie,17,259,30,300,,Normal
2023-02-09,P003,Ammoniac,Chimique,Tonne,Entrée,71,300,30,300,Atlas Équipements,Normal
2023-02-09,P003,Ammoniac,Chimique,Tonne,Sortie,19,281,30,300,,Normal
2023-02-10,P003,Ammoniac,Chimique,Tonne,Entrée,78,300,30,300,ChimTech Maroc,Normal
